,Zip,Latitude,Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
52,10001,40.750633,-73.99717700000002,Ninth Street Espresso,40.74824825677789,-73.99373918505894,Coffee Shop
53,10001,40.750633,-73.99717700000002,The Pennsy Bar,40.750539610005674,-73.99161531905555,Sports Bar
54,10001,40.750633,-73.99717700000002,Whitmans,40.75175788782072,-74.00134810746287,Burger Joint
55,10001,40.750633,-73.99717700000002,Hudson Market,40.75067790909987,-74.00208686069637,Grocery Store
56,10001,40.750633,-73.99717700000002,Mercado Little Spain,40.75274001731029,-74.00183575101391,Food Court
57,10001,40.750633,-73.99717700000002,Five Guys,40.7479506,-73.9926029,Burger Joint
58,10001,40.750633,-73.99717700000002,Liberty Bagels Midtown,40.75259628670566,-73.99266424781027,Breakfast Spot
59,10001,40.750633,-73.99717700000002,Spanish Diner,40.752393791941095,-74.00149098026591,Spanish Restaurant
60,10001,40.750633,-73.99717700000002,Grand Sichuan International,40.74725197392034,-74.00094538087599,Chinese Restaurant
61,10002,40.715775,-73.986212,Ice & Vice,40.714374958553165,-73.98695630817573,Ice Cream Shop
62,10002,40.715775,-73.986212,Eastwood,40.714256768705205,-73.98715694430001,Mediterranean Restaurant
63,10002,40.715775,-73.986212,Trader Joe's,40.716003499114976,-73.98679461103265,Grocery Store
64,10002,40.715775,-73.986212,Doughnut Plant,40.716303,-73.988579,Donut Shop
65,10002,40.715775,-73.986212,Kings County Imperial,40.71781670552335,-73.98556881621373,Chinese Restaurant
66,10002,40.715775,-73.986212,Happy Family,40.71444850033377,-73.9875108724162,Chinese Restaurant
67,10002,40.715775,-73.986212,Kossar's Bialys,40.7164,-73.9888,Bagel Shop
68,10002,40.715775,-73.986212,The Pickle Guys,40.716567980864525,-73.9889929963776,Gourmet Shop
69,10002,40.715775,-73.986212,The Dancer,40.71407342325276,-73.98714004802011,Cocktail Bar
70,10002,40.715775,-73.986212,Regal Essex 14 & RPX,40.71813306291876,-73.98789549033421,Movie Theater
71,10002,40.715775,-73.986212,The Grand Delancey,40.718083,-73.987653,Beer Bar
72,10002,40.715775,-73.986212,Old Man Hustle,40.71616255673685,-73.98935118294928,Bar
73,10002,40.715775,-73.986212,Abrons Arts Center,40.71514694987578,-73.98368489543543,Art Gallery
74,10002,40.715775,-73.986212,Manny Cantor Center,40.714085757381774,-73.98842207684685,Gym / Fitness Center
75,10002,40.715775,-73.986212,Essex Market,40.71802545259831,-73.98824699849924,Food Court
76,10002,40.715775,-73.986212,Hawa Smoothies,40.71419954712218,-73.98938973402699,Juice Bar
77,10002,40.715775,-73.986212,Joy's Flowers & Gifts,40.71560293093889,-73.9899371418026,Gift Shop
78,10002,40.715775,-73.986212,Petisco Vegano,40.71404,-73.988815,Vegetarian / Vegan Restaurant
79,10002,40.715775,-73.986212,The Market Line,40.718075734045875,-73.98786067065583,Food Court
80,10002,40.715775,-73.986212,Beer Fridge,40.71621795572356,-73.98930833789832,Beer Store
81,10002,40.715775,-73.986212,Davelle,40.718613935172186,-73.98635041853979,Café
82,10002,40.715775,-73.986212,Les Enfants de Bohème,40.71352443014716,-73.98864714391,French Restaurant
83,10002,40.715775,-73.986212,l'estudio,40.71571997526929,-73.99033245121464,American Restaurant
84,10002,40.715775,-73.986212,La Contenta,40.718757,-73.987032,Mexican Restaurant
85,10002,40.715775,-73.986212,Nakamura,40.71771065257984,-73.98517029379737,Ramen Restaurant
86,10002,40.715775,-73.986212,Ernesto's,40.714344,-73.98544,Spanish Restaurant
87,10002,40.715775,-73.986212,North Dumpling,40.71577434202553,-73.98962409427033,Dumpling Restaurant
88,10002,40.715775,-73.986212,Cafe Grumpy,40.71506878269568,-73.98995222774947,Coffee Shop
89,10002,40.715775,-73.986212,Blue Bottle Coffee,40.719140060169174,-73.98522372843125,Coffee Shop
90,10002,40.715775,-73.986212,Ginger & Lemongrass,40.7192892263212,-73.98563016493539,Vietnamese Restaurant
91,10002,40.715775,-73.986212,Little Canal,40.714317,-73.990361,Coffee Shop
92,10002,40.715775,-73.986212,Nitecap,40.719186654996,-73.98569136857986,Cocktail Bar
93,10002,40.715775,-73.986212,Metrograph,40.714998539086416,-73.99103539533131,Indie Movie Theater
94,10002,40.715775,-73.986212,xCubicle,40.71556526937632,-73.98983848804811,Video Game Store
95,10002,40.715775,-73.986212,Yopparai,40.71928352351461,-73.98566320967173,Japanese Restaurant
96,10002,40.715775,-73.986212,Pig and Khao,40.719274699451205,-73.98489076915772,Filipino Restaurant
97,10002,40.715775,-73.986212,JaJaJa Plantas Mexicana,40.714197627245426,-73.9901568736444,Mexican Restaurant
98,10002,40.715775,-73.986212,MooShoes NYC,40.71786084384097,-73.99037749508857,Shoe Store
99,10002,40.715775,-73.986212,OST Cafe,40.714652596984465,-73.98219131531091,Café
100,10002,40.715775,-73.986212,H Optics,40.7177568898041,-73.99044147871669,Optical Shop
101,10002,40.715775,-73.986212,Les Enfants Delice,40.713671000000005,-73.98884,Café
102,10002,40.715775,-73.986212,CW Pencil Enterprise,40.71758268630868,-73.99066150188446,Paper / Office Supplies Store
103,10002,40.715775,-73.986212,Champion Pizza - Ludlow,40.71919049649514,-73.98884975757942,Pizza Place
104,10002,40.715775,-73.986212,Orchard Grocer,40.71784735323789,-73.99035763050085,Vegetarian / Vegan Restaurant
105,10002,40.715775,-73.986212,The Ten Bells,40.71799099246782,-73.98978213419392,Wine Bar
106,10002,40.715775,-73.986212,Dimes Deli,40.71459195873029,-73.99081729031317,Organic Grocery
107,10002,40.715775,-73.986212,7115 by Szeki - LES,40.71923355795493,-73.98551590880177,Women's Store
108,10002,40.715775,-73.986212,Formaggio Essex,40.718841,-73.987861,Cheese Shop
109,10002,40.715775,-73.986212,Las’ Lap,40.717690463104404,-73.99043516357852,Bar
110,10002,40.715775,-73.986212,Cafe Katja,40.71772249773717,-73.9904973426323,Austrian Restaurant
111,10002,40.715775,-73.986212,The Great Frog,40.717598653646384,-73.99045659548838,Jewelry Store
112,10002,40.715775,-73.986212,Top Hops,40.71844138729334,-73.98998709573911,Bar
113,10002,40.715775,-73.986212,Sugar Sweet Sunshine,40.71971017154597,-73.98709621992379,Cupcake Shop
114,10002,40.715775,-73.986212,Stanley's Pharmacy,40.7157817455398,-73.99054400644904,Pharmacy
115,10002,40.715775,-73.986212,Zyara Restaurant & Cafe,40.719540751371795,-73.98483165293638,Mediterranean Restaurant
116,10002,40.715775,-73.986212,Factory Tamal,40.71587612490716,-73.99046733643608,Mexican Restaurant
117,10002,40.715775,-73.986212,Black Crescent,40.719093475013864,-73.98503746549146,Cocktail Bar
118,10002,40.715775,-73.986212,Spoke Art NYC,40.71839474548904,-73.98284352723249,Art Gallery
119,10002,40.715775,-73.986212,Tiny's Giant Sandwich Shop,40.719620133151125,-73.98688459412789,Sandwich Place
120,10002,40.715775,-73.986212,Kopitiam,40.71397394589247,-73.9908676845466,Malay Restaurant
121,10002,40.715775,-73.986212,Speedy Romeo LES,40.7194551163675,-73.98491520066031,Italian Restaurant
122,10002,40.715775,-73.986212,Ramen Ishida,40.719635,-73.988366,Asian Restaurant
123,10002,40.715775,-73.986212,3 Times,40.718284,-73.985202,Chinese Restaurant
124,10002,40.715775,-73.986212,Dudley's,40.718053,-73.990353,Australian Restaurant
125,10002,40.715775,-73.986212,Forgtmenot,40.714458761321595,-73.9915463794752,New American Restaurant
126,10002,40.715775,-73.986212,Moscot,40.718807,-73.989761,Optical Shop
127,10002,40.715775,-73.986212,Cheeky Sandwiches,40.715821,-73.99183,Sandwich Place
128,10002,40.715775,-73.986212,Scarr's Pizza,40.715335008813696,-73.99164900167455,Pizza Place
129,10002,40.715775,-73.986212,The Commissary,40.715004192130635,-73.99100963130398,American Restaurant
130,10002,40.715775,-73.986212,Back Room,40.718788145382234,-73.98689322121132,Speakeasy
131,10002,40.715775,-73.986212,Cervo's,40.714762540056384,-73.99145547895715,Spanish Restaurant
132,10002,40.715775,-73.986212,169 Bar,40.71416680496258,-73.98991685961549,Dive Bar
133,10002,40.715775,-73.986212,Zafi's,40.71486894526149,-73.98289908031894,Diner
134,10002,40.715775,-73.986212,Windmill,40.719844642771235,-73.9846800734426,French Restaurant
135,10002,40.715775,-73.986212,Tenement Museum,40.718956076914964,-73.98988325614155,History Museum
136,10002,40.715775,-73.986212,Michaeli Bakery,40.71470398399014,-73.99184703826903,Bakery
137,10002,40.715775,-73.986212,Sam's Fried Ice Cream,40.715814082261154,-73.99145645060749,Ice Cream Shop
138,10002,40.715775,-73.986212,Regina's Grocery,40.71545271972335,-73.99162066038105,Sandwich Place
139,10002,40.715775,-73.986212,Erin McKenna's Bakery,40.718001452016765,-73.98975509385077,Bakery
140,10002,40.715775,-73.986212,Essex Taqueria,40.719612,-73.987867,Mexican Restaurant
141,10002,40.715775,-73.986212,Bar Belly,40.71513492837161,-73.99180174375184,Cocktail Bar
142,10002,40.715775,-73.986212,Barrio Chino,40.71806907300437,-73.98997500332688,Mexican Restaurant
143,10002,40.715775,-73.986212,Extra Butter,40.71944317430965,-73.98955176365668,Shoe Store
144,10002,40.715775,-73.986212,Shopsin’s,40.71793,-73.988078,Diner
145,10002,40.715775,-73.986212,Cafe d’Avignon,40.717929,-73.988127,Bakery
146,10002,40.715775,-73.986212,Anna Sheffield Jewelry,40.716406334324105,-73.99113082791186,Jewelry Store
147,10002,40.715775,-73.986212,Wu's Wonton King,40.71399163703321,-73.99016885345091,Cantonese Restaurant
148,10002,40.715775,-73.986212,Caffe Vita Coffee Roasting Co.,40.71975181143025,-73.98852856288337,Coffee Shop
149,10002,40.715775,-73.986212,La Petite Mort,40.715906,-73.991515,Boutique
150,10002,40.715775,-73.986212,Ling Kee,40.714713,-73.991538,Asian Restaurant
151,10002,40.715775,-73.986212,Chop Suey Club,40.716192,-73.991359,Boutique
152,10002,40.715775,-73.986212,WOON,40.71608055070792,-73.99168134841135,Salon / Barbershop
153,10002,40.715775,-73.986212,Soft Swerve Ice Cream,40.718086955112945,-73.991021414639,Ice Cream Shop
154,10002,40.715775,-73.986212,Lot-Less,40.71863239953087,-73.98530691004318,Department Store
155,10002,40.715775,-73.986212,Nurse Bettie,40.71892948211673,-73.98711770777281,Bar
156,10002,40.715775,-73.986212,Champion Pizza,40.71972174977156,-73.9876554298354,Pizza Place
157,10002,40.715775,-73.986212,An Choi,40.717883410113,-73.99042390701653,Vietnamese Restaurant
158,10002,40.715775,-73.986212,Dimes,40.71483045349728,-73.99171854350031,American Restaurant
159,10002,40.715775,-73.986212,El Castillo De Jagua II,40.714520855897625,-73.9817441273183,Latin American Restaurant
160,10002,40.715775,-73.986212,The Fat Radish,40.715322528335335,-73.99194951476356,English Restaurant
161,10004,40.68863,-74.018244,Governors Island,40.68893649663311,-74.0182614326477,Island
162,10004,40.68863,-74.018244,Threes Brewing,40.690315,-74.0197,Pub
163,10004,40.68863,-74.018244,Governors Island Urban Farm,40.686494799934366,-74.02058778584373,Garden
164,10004,40.68863,-74.018244,Collective Retreats Governors Island,40.68942648190993,-74.02180079928087,Campground
165,10004,40.68863,-74.018244,Wafels & Dinges,40.688775538273006,-74.01712772876445,Food Truck
166,10004,40.68863,-74.018244,Governors Island Beer Co.,40.6902830751337,-74.01973820929993,Beer Garden
167,10004,40.68863,-74.018244,Castle Williams,40.69286163905061,-74.01907682418823,Monument / Landmark
168,10004,40.68863,-74.018244,Blazing Saddles Governors Island,40.69154220527887,-74.01915411678223,Bike Rental / Bike Share
169,10004,40.68863,-74.018244,Little Eva's,40.68913753127931,-74.01838918711395,Seafood Restaurant
170,10004,40.68863,-74.018244,Joe,40.689083,-74.018951,Coffee Shop
171,10004,40.68863,-74.018244,Fauzia's Heavenly Delights,40.689865,-74.019135,Food Stand
172,10004,40.68863,-74.018244,Play Fountains,40.689704,-74.01928,Fountain
173,10004,40.68863,-74.018244,Gary’s Steaks,40.68878114313625,-74.01648505785637,Food Truck
174,10004,40.68863,-74.018244,Mi Pequeno Terruno,40.689157,-74.018429,Mexican Restaurant
175,10004,40.68863,-74.018244,Joe Coffee Company,40.6892441873347,-74.01835560101506,Café
176,10004,40.68863,-74.018244,Melt Ice Cream Sandwiches,40.690175,-74.019388,Ice Cream Shop
177,10004,40.68863,-74.018244,Liggett Terrace,40.689158,-74.01922,Pedestrian Plaza
178,10004,40.68863,-74.018244,Liggett Gymnasium,40.689805,-74.018674,Basketball Court
179,10004,40.68863,-74.018244,People's Pops,40.689636,-74.018875,Ice Cream Shop
180,10004,40.68863,-74.018244,Trapeze School,40.68861615186173,-74.015796479483,Gym / Fitness Center
181,10004,40.68863,-74.018244,Cook Out NYC,40.69081750846192,-74.01868275388588,Food Court
182,10004,40.68863,-74.018244,Adventures At Governors Island,40.689879,-74.020758,Theme Park
183,10004,40.68863,-74.018244,Fly Wire Zip Line,40.689944,-74.02072,Theme Park Ride / Attraction
184,10004,40.68863,-74.018244,East River Ferry - Governors Island Terminal,40.68659844785003,-74.01611207821236,Boat or Ferry
185,10004,40.68863,-74.018244,Yankee Pier,40.686476824457806,-74.01631569560213,Pier
186,10004,40.68863,-74.018244,Brooklyn Artery,40.688983,-74.014449,Gift Shop
187,10004,40.68863,-74.018244,Bike and Roll,40.69159343204831,-74.01895244330052,Bike Rental / Bike Share
188,10004,40.68863,-74.018244,Jolly Fat Pig,40.68916855810243,-74.02232639780627,Food Truck
189,10004,40.68863,-74.018244,Governors Island Athletic Fields,40.68807415457567,-74.02239203453064,Baseball Field
190,10004,40.68863,-74.018244,Nolan Park,40.69023305738703,-74.01428159832216,Park
191,10004,40.68863,-74.018244,Sea Biscuit,40.691658,-74.020406,Food Stand
192,10004,40.68863,-74.018244,Better Than Jam,40.68968493541092,-74.01374459266663,Shop & Service
193,10004,40.68863,-74.018244,Building 110,40.6926947,-74.016303,Office
194,10004,40.68863,-74.018244,Arts Center at Governors Island,40.692736,-74.016108,Art Gallery
195,10005,40.706027,-74.00883499999998,Crown Shy,40.70618693053086,-74.00749011603791,Restaurant
196,10005,40.706027,-74.00883499999998,Black Fox Coffee Co.,40.70657289005604,-74.00815534778381,Coffee Shop
197,10005,40.706027,-74.00883499999998,sweetgreen,40.7056257,-74.0082823,Salad Place
198,10005,40.706027,-74.00883499999998,Manhatta,40.70765446542056,-74.00913779853676,New American Restaurant
199,10005,40.706027,-74.00883499999998,Fearless Girl,40.706772,-74.010963,Monument / Landmark
200,10005,40.706027,-74.00883499999998,Equinox Wall Street,40.70727326752029,-74.01054311858566,Gym
201,10005,40.706027,-74.00883499999998,Neapolitan Express,40.70690829999999,-74.0096853,Pizza Place
202,10005,40.706027,-74.00883499999998,La Colombe Torrefaction,40.705898810664266,-74.00842129724238,Coffee Shop
203,10005,40.706027,-74.00883499999998,Dig Inn,40.7062847,-74.00701149999999,American Restaurant
204,10005,40.706027,-74.00883499999998,Delmonico's,40.7051528646903,-74.01055116348026,Steakhouse
205,10005,40.706027,-74.00883499999998,City Acres Market,40.7062610487484,-74.0077295435263,Food Court
206,10005,40.706027,-74.00883499999998,SoulCycle FiDi,40.70690416548221,-74.0067171192261,Cycle Studio
207,10005,40.706027,-74.00883499999998,Luke's Lobster,40.704488,-74.010915,Seafood Restaurant
208,10005,40.706027,-74.00883499999998,Taim,40.70772671818465,-74.00826536952118,Falafel Restaurant
209,10005,40.706027,-74.00883499999998,Blue Spoon Coffee Co.,40.708103,-74.007614,Coffee Shop
210,10005,40.706027,-74.00883499999998,One Medical,40.706204,-74.011712,Doctor's Office
211,10005,40.706027,-74.00883499999998,Minas Shoe Repair,40.70593187465497,-74.00843066267862,Shoe Store
212,10005,40.706027,-74.00883499999998,William Beaver House,40.705217040131174,-74.01004515691803,Event Space
213,10005,40.706027,-74.00883499999998,Andaz Wall Street - a concept by Hyatt,40.70509963058996,-74.00786819507917,Hotel
214,10005,40.706027,-74.00883499999998,Westville Wall Street,40.70476029018973,-74.00673200859217,American Restaurant
215,10005,40.706027,-74.00883499999998,JOE & THE JUICE,40.70556958853848,-74.00816003352689,Juice Bar
216,10005,40.706027,-74.00883499999998,Complete Body,40.70434084081434,-74.00916057926591,Gym
217,10005,40.706027,-74.00883499999998,Bluestone Lane,40.70626842555141,-74.0116873383522,Café
218,10005,40.706027,-74.00883499999998,Cipriani Wall Street,40.7060378788768,-74.00926866051051,Event Space
219,10005,40.706027,-74.00883499999998,CAVA,40.705912,-74.0087867,Mediterranean Restaurant
220,10005,40.706027,-74.00883499999998,Leo's Bagels,40.704935,-74.009786,Bagel Shop
221,10005,40.706027,-74.00883499999998,Harry's Cafe and Steak,40.704558487365915,-74.00974598616519,Steakhouse
222,10005,40.706027,-74.00883499999998,Adrienne's Pizza Bar,40.704348091685645,-74.01022261314714,Pizza Place
223,10005,40.706027,-74.00883499999998,Crunch - FiDi,40.708614,-74.010013,Gym / Fitness Center
224,10005,40.706027,-74.00883499999998,Underdog,40.704433125840026,-74.01028646894756,Cocktail Bar
225,10005,40.706027,-74.00883499999998,Giardino D'oro,40.70754838388947,-74.00724936519595,Italian Restaurant
226,10005,40.706027,-74.00883499999998,Champs Gourmet Deli,40.706470210885726,-74.0115586671376,Deli / Bodega
227,10005,40.706027,-74.00883499999998,Adel's best #1 Halal Food Cart,40.70560923100874,-74.00559949094632,Falafel Restaurant
228,10005,40.706027,-74.00883499999998,Elevated Acre,40.70326926503271,-74.00871276855469,Pedestrian Plaza
229,10005,40.706027,-74.00883499999998,Dig Records,40.70498218375558,-74.0060844577204,Record Shop
230,10005,40.706027,-74.00883499999998,Kome Waza,40.703309269312626,-74.0102995612877,Japanese Restaurant
231,10005,40.706027,-74.00883499999998,Juice Generation,40.706916023160296,-74.00675542652607,Juice Bar
232,10005,40.706027,-74.00883499999998,Federal Hall National Memorial,40.7072382946629,-74.0103542804718,Historic Site
233,10005,40.706027,-74.00883499999998,The Cauldron,40.704353663600784,-74.01035578402384,Bar
234,10005,40.706027,-74.00883499999998,The Lovelace Cocktail & Gin Bar,40.703585223091785,-74.01059982665107,Cocktail Bar
235,10005,40.706027,-74.00883499999998,Physique 57,40.706843676084894,-74.01301424688859,Gym / Fitness Center
236,10005,40.706027,-74.00883499999998,&pizza,40.706615,-74.009943,Pizza Place
237,10005,40.706027,-74.00883499999998,Hole In The Wall,40.70827996310331,-74.00561154427122,Breakfast Spot
238,10005,40.706027,-74.00883499999998,Harry's Italian Pizza Bar,40.7076335455641,-74.00699585960496,Italian Restaurant
239,10005,40.706027,-74.00883499999998,The Dead Rabbit,40.7030514243039,-74.01099234823606,Cocktail Bar
240,10005,40.706027,-74.00883499999998,Voyager Espresso,40.70878747496401,-74.007063456023,Coffee Shop
241,10005,40.706027,-74.00883499999998,Fraunces Tavern,40.70352594119276,-74.01139528322373,Bar
242,10005,40.706027,-74.00883499999998,Vietnam Veterans Memorial Plaza,40.70288495605898,-74.0099036693573,Plaza
243,10005,40.706027,-74.00883499999998,ChaiseFitness,40.70561376975429,-74.00556387151113,Gym / Fitness Center
244,10005,40.706027,-74.00883499999998,Bluestone Lane,40.704599078972464,-74.00874763727188,Café
245,10005,40.706027,-74.00883499999998,East River Esplanade,40.70484714530104,-74.00459289550781,Pedestrian Plaza
246,10005,40.706027,-74.00883499999998,Fields Good Chicken,40.706966,-74.006669,American Restaurant
247,10005,40.706027,-74.00883499999998,Blue Ribbon Federal Grill,40.70787645736464,-74.00823929425412,American Restaurant
248,10005,40.706027,-74.00883499999998,For Five Coffee Roasters,40.709554,-74.010576,Coffee Shop
249,10005,40.706027,-74.00883499999998,Nish Nush,40.709418,-74.008056,Falafel Restaurant
250,10005,40.706027,-74.00883499999998,200 Water Street Rooftop,40.707393070586924,-74.00463093459642,Roof Deck
251,10005,40.706027,-74.00883499999998,Dig Inn,40.7043392,-74.0117909,American Restaurant
252,10005,40.706027,-74.00883499999998,Simply Wine,40.708751,-74.009614,Wine Shop
253,10005,40.706027,-74.00883499999998,Ground Central Coffee Company,40.70347052228053,-74.01042398478802,Coffee Shop
254,10005,40.706027,-74.00883499999998,Mad Dog & Beans Mexican Cantina,40.7042195983736,-74.01017218638565,Mexican Restaurant
255,10005,40.706027,-74.00883499999998,Greenwich St Jewelers,40.70800437019543,-74.0128005461096,Jewelry Store
256,10005,40.706027,-74.00883499999998,20 Exchange Place Gymnasium,40.70614064913209,-74.00935632342313,Gym
257,10005,40.706027,-74.00883499999998,Maestro Pasta,40.709337,-74.007769,Italian Restaurant
258,10005,40.706027,-74.00883499999998,South Street Seaport,40.70689585328108,-74.00367135545213,Harbor / Marina
259,10005,40.706027,-74.00883499999998,Konditori,40.70947390929377,-74.00663033243585,Café
260,10005,40.706027,-74.00883499999998,Starbucks,40.705162,-74.0113,Coffee Shop
261,10005,40.706027,-74.00883499999998,Trading Post,40.70593989125792,-74.00398254337208,American Restaurant
262,10005,40.706027,-74.00883499999998,Bowne & Co. Printing Office,40.707362323027475,-74.00350391864777,Paper / Office Supplies Store
263,10005,40.706027,-74.00883499999998,Duane Reade,40.7046884,-74.0078089,Pharmacy
264,10005,40.706027,-74.00883499999998,El Luchador,40.705817,-74.004063,Mexican Restaurant
265,10005,40.706027,-74.00883499999998,Fetch Club,40.70580271279971,-74.004135910737,Pet Store
266,10005,40.706027,-74.00883499999998,Sons of Thunder,40.707205649101525,-74.00595370676773,Hawaiian Restaurant
267,10005,40.706027,-74.00883499999998,La Parisienne,40.70942332606939,-74.00999194450296,French Restaurant
268,10005,40.706027,-74.00883499999998,Midtown Comics,40.70898879107499,-74.00521767919707,Comic Shop
269,10005,40.706027,-74.00883499999998,Downtown Manhattan Heliport,40.701621815401744,-74.00920036408506,Heliport
270,10005,40.706027,-74.00883499999998,McNally Jackson,40.706502,-74.003513,Bookstore
271,10005,40.706027,-74.00883499999998,Tacombi Taqueria,40.704604,-74.011706,Mexican Restaurant
272,10005,40.706027,-74.00883499999998,Joe’s Pizza,40.71031775378812,-74.00769390169111,Pizza Place
273,10005,40.706027,-74.00883499999998,Dunkin',40.705180301329555,-74.01211970874573,Donut Shop
274,10005,40.706027,-74.00883499999998,Residence Inn by Marriott New York Downtown Manhattan/World Trade Center Area,40.7095628,-74.0097181,Hotel
275,10005,40.706027,-74.00883499999998,9/11 Tribute Museum,40.70799508624903,-74.01370126432805,Museum
